timestamp,open,low,high,close,volume
2020-10-20,4990,4960,5175,5175,68915600
2020-10-21,5200,5175,5250,5250,52567200
2020-10-22,5200,5200,5275,5250,75883000
2020-10-23,5300,5250,5400,5400,46040700
2020-10-26,5400,5300,5450,5400,33055000
2020-10-27,5300,5300,5500,5425,45393900
2020-10-28,5300,5300,5500,5425,0
2020-10-29,5300,5300,5500,5425,0
2020-10-30,5300,5300,5500,5425,0
2020-11-02,5325,5275,5425,5400,48772200
2020-11-03,5450,5425,5500,5500,44789800
2020-11-04,5475,5350,5500,5400,22433700
2020-11-05,5500,5425,5550,5500,25384200
2020-11-06,5525,5525,5875,5825,62036900
2020-11-09,5800,5600,5850,5600,53921900
2020-11-10,5775,5700,5850,5750,60062700
2020-11-11,5850,5850,6025,6000,56581600
2020-11-12,5875,5775,6025,6000,67819100
2020-11-13,5900,5850,5925,5900,24090900
2020-11-16,5925,5900,6000,5925,62526400
2020-11-17,5950,5800,5975,5800,28012800
2020-11-18,5825,5750,5875,5775,25384700
2020-11-19,5750,5725,5775,5725,35427800
2020-11-20,5725,5700,5825,5725,33703300
2020-11-23,5725,5725,5850,5800,40933800
2020-11-24,5875,5800,5875,5800,33117500
2020-11-25,5825,5550,5875,5550,117614100
2020-11-26,5525,5500,5675,5650,89572000
2020-11-27,5650,5525,5700,5550,98376500
2020-11-30,5550,5200,5575,5300,311402400
2020-12-01,5425,5400,5550,5550,119445500
2020-12-02,5600,5575,5750,5725,94220300
2020-12-03,5725,5600,5750,5625,54407800
2020-12-04,5625,5550,5725,5700,52405500
2020-12-07,5800,5725,5900,5850,92859500
2020-12-08,5850,5675,5875,5700,77339200
2020-12-09,5850,5675,5875,5700,0
2020-12-10,5800,5750,5875,5825,92988900
2020-12-11,5825,5650,5875,5675,53669200
2020-12-14,5725,5650,5750,5675,43821600
2020-12-15,5675,5650,5975,5950,128853200
2020-12-16,6000,6000,6200,6125,98362500
2020-12-17,6125,6050,6200,6200,76361900
2020-12-18,6250,6175,6275,6200,81878000
2020-12-21,6200,6100,6225,6150,54800500
2020-12-22,6100,5950,6250,6075,94394100
2020-12-23,6025,5825,6100,6000,73880100
2020-12-24,6025,5825,6100,6000,0
2020-12-25,6025,5825,6100,6000,0
2020-12-28,6175,5950,6175,6075,32572200
2020-12-29,6100,6000,6175,6050,40341500
2020-12-30,6100,6025,6125,6025,39615400
2020-12-31,6100,6025,6125,6025,0
2021-01-01,6100,6025,6125,6025,0
2021-01-04,6100,6025,6250,6225,34840200
2021-01-05,6225,6150,6250,6175,27318400
2021-01-06,6175,5950,6225,6150,42778200
2021-01-07,6175,6075,6200,6075,33536400
2021-01-08,6150,6100,6475,6425,88590400
2021-01-11,6500,6475,6600,6525,57622400
2021-01-12,6425,6400,6650,6525,38226200
2021-01-13,6600,6500,6800,6775,56171600
2021-01-14,6850,6775,6925,6775,48209800
2021-01-15,6800,6525,6850,6575,45722300
2021-01-18,6575,6525,6700,6675,48444700
2021-01-19,6775,6575,6775,6675,37236400
2021-01-20,6625,6625,6775,6675,27403000
2021-01-21,6800,6725,6800,6800,32219700
2021-01-22,6825,6600,6850,6700,34960500
2021-01-25,6650,6325,6650,6475,73391700
2021-01-26,6475,6300,6575,6350,39158300
2021-01-27,6350,6150,6350,6275,56444100
2021-01-28,6150,6150,6450,6275,54596400
2021-01-29,6300,5950,6375,6100,71886200
2021-02-01,5850,5750,6075,6025,57416200
2021-02-02,6150,5875,6150,5975,42421400
2021-02-03,6075,5950,6275,6150,76420800
2021-02-04,6225,6125,6225,6200,29508100
2021-02-05,6250,6050,6250,6100,34366600
2021-02-08,6200,6075,6200,6100,28817400
2021-02-09,6100,5825,6200,5825,113795000
2021-02-10,5850,5825,5975,5900,43492200
2021-02-11,5875,5825,5950,5850,37890700
